"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"181","miscellaneous","British Royal Family looking for intern to care for its art","The British Royal Family is looking to hire a Conservation Intern specializing in ceramics and decorative arts. The listing says the intern will work with ""breath-taking"" artworks housed in a former royal residence, and receive a salary of £19,012.50 (₹16.3 lakh) per annum. It adds, ""You'll learn various traditional techniques, covering assembling, filling, retouching and preparation.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24oct/inshorts_image_1508820113466_412.jpg?resize=400px:*","https://theroyalhousehold.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-3/xf-8bb6f4cb61d5/candidate/so/pm/1/pl/4/opp/1576-Conservation-Intern-Decorative-Arts-Ceramics/en-GB?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","t2khbgr9-1"
"182","miscellaneous","Man claims to find cockroach legs in McDonald's coffee","Fast food chain McDonald's apologised on Thursday after a customer at an outlet in Bangkok found what appeared to be cockroach legs floating in a cup of coffee. Facebook user Nostalgic Eik wrote, ""I was given a new cup of coffee. But it seemed that the problem remained as the next cup of coffee had more cockroach legs in it."" ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21oct/inshorts_image_1508569254421_233.jpg?resize=400px:*","https://www.outlookindia.com/website/story/mcdonalds-apologises-after-customer-finds-cockroach-legs-in-coffee-in-thailand/303255?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","t2khbgr9-1"
"183","miscellaneous","World's oldest person dies aged 117","The oldest person in the world, Violet Mosse-Brown, passed away at the age of 117 on Friday. Brown, who was born in Jamaica on March 10, 1900, suffered from an irregular heartbeat and was dehydrated days before she passed away. Following her death, 117-year-old Japanese woman Nabi Tajima, born on August 4, 1900, has become the world's oldest person.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16sep/inshorts_image_1505541477701_197.jpg?resize=400px:*","http://mashable.com/2017/09/15/worlds-oldest-woman-dies-117-years-old/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"184","miscellaneous","Gang held for planning biggest bank robbery of ₹2,000 crore","A gang of 16 robbers who allegedly spent four months digging a nearly 2,000-foot-long tunnel leading from a nearby house to the main vault of the Bank of Brazil has been arrested. The robbers confessed to hoping to steal $318 million (over ₹2,000 crore) from the national bank, in what would have been the world's biggest heist, said the police.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4oct/inshorts_image_1507098913036_748.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2017-10-03/brazil-s-biggest-ever-bank-heist-foiled-at-the-eleventh-hour?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"185","miscellaneous","Sea creatures crossed ocean on debris post '11 Japan tsunami","A US-based study has claimed the 2011 tsunami that struck Japan caused approximately one million sea creatures attached to debris to float 7,725 kilometres across the Pacific Ocean to US' west coast. The debris including buoys and boats, carried 289 species of sea life between 2012 and 2017. Researchers have termed the finding as the longest maritime migration ever recorded. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29sep/inshorts_image_1506666044499_212.jpg?resize=400px:*","https://www.theguardian.com/world/2017/sep/29/tsunami-carried-million-sea-creatures-from-japan-to-us-west-coast?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"186","miscellaneous","Da Vinci painting expected to fetch $100 million at auction","A Jesus Christ painting by Leonardo da Vinci is expected to fetch $100 million at an auction in New York this November, making it among the most highly-valued works to be auctioned. The painting 'Salvator Mundi', dating back to around 1500, is the last privately owned da Vinci painting and among his fewer than 20 paintings known to still exist.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11oct/inshorts_image_1507717991381_973.jpg?resize=400px:*","https://www.reuters.com/article/us-art-davinci/da-vinci-portrait-of-christ-expected-to-fetch-100-million-at-auction-idUSKBN1CF2BJ?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"187","miscellaneous","Archaeologists claim to have found tomb of 'Santa Claus'","Archaeologists in Turkey have discovered a tomb beneath the ruins of an ancient church they believe contains the remains of Saint Nicholas, also known as Santa Claus. The grave was detected using digital imaging tools. ""We have obtained very good results but the real work starts now...maybe we will find the untouched body of Saint Nicholas,"" the archaeologists said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4oct/inshorts_image_1507146318942_742.jpg?resize=400px:*","https://www.theguardian.com/world/2017/oct/04/santa-claus-tomb-may-have-been-uncovered-beneath-turkish-church-saint-nicholas?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"188","miscellaneous","Model gets her eyeball tattooed, goes partially blind","A Canadian tattoo model, who got purple ink injected into her sclera, eyeball's white part, has reportedly gone partially blind. Gallinger uploaded photos on social media showing ink oozing out of her eye on the day of the procedure. Gallinger alleged the tattoo artist used a large needle instead of a small one, which went too deep into the eye.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1oct/inshorts_image_1506829593130_333.jpg?resize=400px:*","https://www.facebook.com/CattMarley/posts/1723341904640490?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"189","miscellaneous","Released turtle carries caretaker's ashes out to the sea","Picasso, a rescued green sea turtle, was released back into the Gulf of Mexico on Saturday, carrying the ashes of a US oceanographer who founded the rehabilitation centre that helped nurse it back to health. Hundreds of well-wishers had come in for the sunset ceremony to honour the Texas-based oceanographer Tony Amos, who passed away aged 80.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1oct/inshorts_image_1506847954578_752.jpg?resize=400px:*","https://phys.org/news/2017-10-sea-turtle-oceanographer-ashes.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"190","miscellaneous","NZ Police criticised for GIF tweet over car crash deaths","New Zealand Police on Monday tweeted, ""When we have to tell someone their family member has died in a crash,"" accompanied by a GIF of Steve Carell's character from The Office. After its post was criticised, the police force tweeted, ""We quickly realised it was wrong & insensitive & it was immediately deleted. Thx for feedback"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9oct/inshorts_image_1507528608428_285.jpg?resize=400px:*","http://mashable.com/2017/10/08/new-zealand-police-tweet/?utm_cid=hp-n-1&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#8fkx..x9aiqw ","blyfuqgc-1"
"191","miscellaneous","Man swings baby in the air, says 'astronauts do the same'","A Ukrainian man has sparked outrage after a video of him swinging his daughter in the air and hurling her from side to side emerged online. The man says, ""Astronauts do this exercise during their training... Her bones are popping,"" during the video. People accused him of child abuse after watching the video titled ""the smallest world champion in gymnastics"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21sep/inshorts_image_1505990106062_516.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/watch-man-swings-his-baby-like-rag-doll-says-astronauts-do-the-same-in-training/story-VBpSQMsmc6LMr447zqvTrK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"192","miscellaneous","US woman leaves kids home alone for Europe trip, arrested","A mother in the United States who left her four young children alone to go on an 11-day trip to Europe was jailed on child endangerment charges, the police said on Friday. The police added that the children, two of whom are aged 12 and the others seven and six, had access to a gun in the house. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506742030572_949.jpg?resize=400px:*","http://www.reuters.com/article/us-iowa-crime/iowa-mom-jailed-after-leaving-kids-for-european-jaunt-idUSKCN1C4327?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"193","miscellaneous","1990s' Road Rash-like video game Road Redemption released","Combat racing video game Road Redemption, believed to be a spiritual successor to widely popular 1990s combat racing game Road Rash, has been released for PC, PlayStation 4 and Xbox One. The game, which takes place in a post-apocalyptic America, allows riders to pull alongside rival bikers and hit them with weapons like wrenches, pool cues, shovels and swords.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5oct/inshorts_image_1507191850139_989.jpg?resize=400px:*","https://www.youtube.com/watch?time_continue=1&v=j-ZYwbJtQ9g&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"194","miscellaneous","Wasp named after Harry Potter character Lucius Malfoy","An entomologist in New Zealand has named a wasp Lusius malfoyi after Harry Potter character Lucius Malfoy. Tom Saunders said the wasp does not sting or cause any problems to humans. He added, ""Lucius Malfoy is kind of redeemed, he kind of atones for his sins... And I want to redeem the reputation of wasps.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12oct/inshorts_image_1507791473506_670.jpg?resize=400px:*","https://www.theguardian.com/environment/2017/oct/10/lusius-malfoyi-wasp-new-zealand-insect-named-after-harry-potter-villain?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"195","miscellaneous","US woman finds live maggots in Ferrero Rocher chocolates","A US woman has shared photos and videos of live maggots crawling over Ferrero Rocher chocolates on Facebook. Rachael Vile from Illinois said every piece of the chocolates inside the box of Ferrero Rocher had maggots on them. She further said the chocolates were supposed to expire on March 6, 2018.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15sep/inshorts_image_1505462877695_249.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/woman-shares-stomach-churning-video-of-maggots-infested-ferraro-rocher-chocolates-that-she-ate/story-9kdE0BEiPd6ddgyK6wOBrK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
"196","miscellaneous","Man gets impaled by rod from groin to shoulder, survives","A Chinese man has survived after falling on a two-metre-long rod, which impaled his body from groin to shoulder. He fell on it after getting struck by lightning while working at a construction site. Doctors performed a seven-hour surgery, and one of them said, ""The patient is very, very lucky. The rod did not damage any of his vital organs.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21sep/inshorts_image_1505987514588_846.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/chinese-man-miraculously-survives-after-impaled-by-rod/story-RxuGBDFV2wyKmf4DtI25BK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","blyfuqgc-1"
