"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"185","sports","Longest Test innings was longer than 10 football games","Former Pakistani cricketer Hanif Mohammad batted for 970 minutes in a Test against West Indies, during his knock of 337 runs, which ended on January 23, 1958. The innings, covering nine consecutive sessions and enough to encompass over 10 football matches, included 24 boundaries, 105 singles, 44 twos and 16 threes. The 337-run knock helped Pakistan draw the match.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516712844407_552.jpg?resize=400px:*","http://www.cricketcountry.com/articles/hanif-mohammad-s-incredible-16-hour-effort-to-save-a-test-match-for-pakistan-at-bridgetown-22312?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"186","sports","Indian Premier League 11 to begin on April 7 in Mumbai","The 11th edition of the Indian Premier League (IPL) will be held from April 7 to May 27, the IPL Governing Council has revealed. The opening match and the final will be hosted in Mumbai. Further, the matches will start at 5.30 pm and 7 pm instead of 4 pm and 8 pm on the request of the broadcasters. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516628058238_396.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/indian-premier-league-to-begin-on-april-7-in-mumbai-match-start-timings-changed/story-33ov7pC80EpxDhUoVuZtUO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"187","sports","World no. 1 Nadal out of Australian Open after 227-min match","World number one Rafael Nadal retired due to an injury after his three hour and 47 minute-long five-setter Australian Open quarter-final against Croatia's Marin Cilic on Tuesday. The Spaniard, who was seen limping in the final set, had reached the final of the tournament last year. Despite his ouster, Nadal will remain the world number one tennis player.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516710854007_297.jpg?resize=400px:*","https://www.theguardian.com/sport/live/2018/jan/23/australian-open-2018-rafael-nadal-v-marin-cilic-carla-suarez-navarro-v-caroline-wozniacki-quarter-final-live?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"188","sports","Raina hits 126*(59), becomes 2nd Indian with 7,000 T20 runs","Indian batsman Suresh Raina became the second Indian after national team captain Virat Kohli to score 7,000 runs in T20 cricket. He reached the landmark during his unbeaten 59-ball 126-run innings for Uttar Pradesh against Bengal on Monday. Raina, the ninth cricketer overall to reach the landmark, also recorded the highest individual score in the Syed Mushtaq Ali Trophy history.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516619660591_965.jpg?resize=400px:*","http://www.bcci.tv/syed-mushtaq-ali-trophy-2017-18/match/70?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"189","sports","BCCI worships Kohli more than cabinet worships PM Modi: Guha","Ramachandra Guha, who was a part of BCCI's Committee of Administrators, has said the BCCI officials worship Indian captain Virat Kohli even more than the cabinet worships PM Narendra Modi. Guha added that the officials deferred to Kohli even in matters that were not ""within the Indian captain's ken"" like Future Tours Programme and management of National Cricket Academy.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516624592918_880.jpg?resize=400px:*","http://www.ibtimes.co.in/bcci-officials-worship-virat-kohli-more-cabinet-worships-pm-narendra-modi-ramachandra-guha-757685?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"190","sports","U-19 bowler takes record 8/35, rivals go from 47/0 to 96/10","Eighteen-year-old Australian leg-spinner Lloyd Pope took eight wickets for 35 runs against England on Tuesday to register the best-ever figures in an Under-19 World Cup. Pope helped Australia defend 127 runs as England were dismissed for 96 from being 47/0 at one time in the quarter-final. Pope's 8/35 are the second-best figures in all U-19 ODIs, behind Irfan Pathan's 9/16.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516699191873_168.jpg?resize=400px:*","https://www.icc-cricket.com/news/602531?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"191","sports","Batsman stranded on 49*, misses world record by 1 run","New Zealand's Colin Munro, the world's top-ranked T20I batsman, was stranded on 49* in the seven-wicket win over Pakistan on Monday. He missed equalling Chris Gayle and Brendon McCullum's world record of scoring 50+ scores in four consecutive T20Is. Munro, who hit three fours and two sixes, was adjudged Man of the Match for the T20I.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516608700916_742.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/live-new-zealand-vs-pakistan-1st-t20-wellington-live-cricket-score/story-OWQ5VxQsaBVOQ87fU4ugDI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"192","sports","Shastri defends Ajinkya Rahane's omission from first 2 Tests","India coach Ravi Shastri has defended the team management's decision to keep Ajinkya Rahane out from the first two Tests against South Africa, saying Rohit Sharma was the best option going by current form. ""If Ajinkya had played the first Test and not done well, you would have asked me the same question about why Rohit hasn't played,"" said Shastri.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516680641119_369.jpg?resize=400px:*","http://www.timesnownews.com/sports/cricket/article/india-vs-south-africa-2018-ravi-shastri-defends-ajinkya-rahanes-ommission-from-first-two-tests/191502?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"193","sports","Schoolboy errors have to be rectified: Shastri on run-outs","Team India coach Ravi Shastri said players need to rectify the ""schoolboy errors"" that led to run-outs in the second South Africa Test. Cheteshwar Pujara was run-out twice, once on duck and again while running for a third run, whereas Hardik Pandya got out after failing to ground bat. ""You can't afford to give away wickets like that,"" added Shastri.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516696589211_774.jpg?resize=400px:*","https://www.indiatoday.in/sports/cricket/story/ravi-shastri-wants-india-to-rectify-schoolboy-errors-1151676-2018-01-22?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"194","sports","10 extra days in SA would've made a difference: Shastri","After India lost the first two Test matches in South Africa, India coach Ravi Shastri said another 10 days of practice in the country would have made a difference. ""Unfortunately the schedule was such that you had matches. But I'm sure, henceforth in future, when itineraries are made, that will be taken into account,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516710495137_823.jpg?resize=400px:*","http://www.newindianexpress.com/sport/cricket/2018/jan/23/another-10-days-here-wouldve-made-a-difference-ravi-shastri-1761820.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"195","sports","US city greases poles to stop fans from climbing them","Workers were seen rubbing grease over electric poles in Philadelphia, US, to make them too slippery for fans to climb them in celebration following a championship match between American football clubs Philadelphia Eagles and Minnesota Vikings. The Philadelphia Eagles won the match 38-7, to earn a place in the Super Bowl, where they will play the New England Patriots.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516609213487_342.jpg?resize=400px:*","http://www.dailymail.co.uk/news/article-5295107/Crews-grease-light-poles-Philadelphia-game.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"196","sports","K'taka captain pulls off Jonty Rhodes-style run-out in T20","Karnataka captain Vinay Kumar produced a Jonty Rhodes-style run-out to dismiss Punjab's Gurkeerat Mann in a domestic T20 match on Sunday. Kumar, while fielding at mid-off, grabbed a throw before running towards the stumps and flying to uproot the stumps. Former South African cricketer Rhodes had dismissed former Pakistan captain Inzamam-ul-Haq in the 1992 World Cup through a similar effort.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516618603602_548.jpg?resize=400px:*","https://twitter.com/Vinay_Kumar_R/status/955083913356963840?ref_src=twsrc%5Etfw&ref_url=http%3A%2F%2Fwww.hindustantimes.com%2Fcricket%2Fvinay-kumar-does-a-jonty-rhodes-in-syed-mushtaq-ali-t20-watch-video%2Fstory-WYdGo3DXYedT5OEUYcxlYM.html&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"197","sports","2 fielders combine to pull-off relay catch near boundary","Adelaide Strikers' Ben Laughlin and Jake Weatherald combined to pull-off a relay catch to dismiss Melbourne Renegades' Dwayne Bravo in the BBL on Monday. Bravo hit a lofted drive which was caught by sprinting Laughlin, who was about to touch the boundary rope. Laughlin threw the ball inside before crossing the boundary as Weatherald completed the catch 30 metres away.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516637216154_658.jpg?resize=400px:*","https://www.youtube.com/watch?v=s6nbXzamsXM&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"198","sports","Player scores curling free-kick from 30 yards out in 2nd min","French club Lyon's captain Nabil Fekir gave his team a 1-0 lead against PSG with a 30-yard curling free-kick in the second minute of the match on Sunday. Fekir's left-footed shot went over the wall and into the bottom corner after beating goalkeeper, who expected Fekir to deliver a cross. It was Fekir's third goal through direct free-kick this season.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516619310608_917.jpg?resize=400px:*","https://www.youtube.com/watch?v=jN8Z7TsL-4g&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"199","sports","Mumbai marathoner suffers cardiac arrest, another paralysed","A 35-year-old half-marathon runner from Bengaluru suffered a cardiac arrest after he finished his run at the Mumbai marathon on Sunday. He was taken to a hospital where the doctors termed his condition as critical and put him on the ventilator. Another 44-year-old runner suffered a stroke, after collecting his medal, which paralysed the left side of his body.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516697468557_990.jpg?resize=400px:*","https://www.hindustantimes.com/mumbai-news/mumbai-marathon-runner-crosses-finish-line-suffers-cardiac-arrest-another-paralysed/story-jxfuACBjJy34Qkiv9LSz5I.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"200","sports","Tennessee-born tennis player Tennys enters Aus open quarters","A professional tennis player named Tennys Sandgren, who was born in Tennessee, US, reached the 2018 Australian Open quarterfinals after defeating world number five Dominic Thiem on Monday. World number 97 Tennys, who defeated world number 8 Stan Wawrinka in the previous round, became the second man in the last 20 years to reach the tournament's quarterfinals on debut.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516616327978_800.jpg?resize=400px:*","https://www.youtube.com/watch?v=6vqyiIzzfWk&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"201","sports","New Zealand beat Pakistan to take 1-0 lead in T20I series","New Zealand defeated Pakistan by seven wickets in Wellington on Monday to take a 1-0 lead in the three-match T20I series. New Zealand, the top-ranked team in the ICC T20I team rankings, had dismissed Pakistan for 105. In the innings, Pakistan's Babar Azam became the second-fastest cricketer to complete 500 runs in T20I cricket.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516601926093_484.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/live-new-zealand-vs-pakistan-1st-t20-wellington-live-cricket-score/story-OWQ5VxQsaBVOQ87fU4ugDI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
"202","sports","Playing for CSK made me a real cricketer: Suresh Raina","Indian cricketer Suresh Raina, who has been retained by IPL side Chennai Super Kings for the 2018 edition, has said playing for the franchise made him a ""real"" cricketer. ""The coaches and the players there, like Matthew Hayden, Michael Hussey and Muttiah Muralitharan had a fine influence on me. I have learnt a lot from them,"" Raina added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516714927289_442.jpg?resize=400px:*","https://www.hindustantimes.com/cricket/suresh-raina-credits-ipl-side-chennai-super-kings-for-making-him-a-real-cricketer/story-P7vCMsyl2lyMcInYKZmIRN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","hrmctxcn-1"
