"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"223","business","KFC introduces Bucket that can only be bought using Bitcoin","KFC Canada has introduced 'Bitcoin Bucket' which can only be bought using the cryptocurrency. The product is only available for home delivery and costs around $16 (20 Canadian Dollars), depending on the exchange rate of Bitcoin. KFC Canada also tweeted they will offer a free bucket to Bitcoin founder Satoshi Nakamoto if he ""reveals his true identity"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/13jan/inshorts_image_1515853464666_275.jpg?resize=400px:*","https://twitter.com/kfc_canada/status/951550065411313664?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"224","business","Nifty closes above 10,700 for the first time","Benchmark indices Sensex and Nifty ended at record closing highs for the third straight session on Monday with Nifty closing above 10,700 for the first time. The Sensex ended 251 points higher at 34,844, while Nifty gained 60 points to close at 10,742. The markets were influenced by industrial growth that surged 8.4%, a 17-month high, in November 2017. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/15jan/inshorts_image_1516023401949_625.jpg?resize=400px:*","http://www.livemint.com/Money/outdaE4Ybeybhj4Upye8DM/Markets-Live-Sensex-rises-180-points-Nifty-trades-above-10.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"225","business","Idea, Vodafone may operate as single entity by April: Report","Idea Cellular and Vodafone India will reportedly start operating as a merged entity from April this year. The two companies now require the Department of Telecommunications' approval to proceed with the merger. The merged entity will create India's largest telecom operator, having almost 400 million customers with 35% customer share and 41% revenue market share.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/15jan/inshorts_image_1516017885797_227.jpg?resize=400px:*","http://www.livemint.com/Industry/YHBVfC573h3padTNquWGxH/Idea-Cellular-Vodafone-may-start-operating-as-one-entity-fr.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"226","business","80% of all Bitcoin mined as of January 13","As of January 13, 16.8 million or 80% of all Bitcoin that will ever exist have been mined and all the available Bitcoin will have been mined by 2140. There can only be a maximum of 21 million Bitcoin in total. Bitcoin is generated as a reward when miners validate a block of Bitcoin transactions.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/15jan/inshorts_image_1516018390753_280.jpg?resize=400px:*","https://www.rt.com/business/415957-bitcoin-cryptocurrencies-mining-fiat-centralized/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"227","business","India ranks 30 on World Economic Forum's production index","India has been ranked 30th on the World Economic Forum's (WEF) 'Structure of Production' index, while Japan topped the list. The WEF said India's manufacturing sector rose by 7% per year on average in the past three decades and demand for Indian products is rising. India was ranked below China (5th rank) but higher than other BRICS nations.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/14jan/inshorts_image_1515933324623_349.jpg?resize=400px:*","http://www.livemint.com/Industry/og0QCCL6jfqQhwrMTfEZLP/WEF-ranks-India-30th-on-global-manufacturing-index-Japan-to.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"228","business","Tanzanian probe claims Airtel unit was privatised illegally","A Tanzanian probe has claimed that the local unit of Airtel was originally transferred from the state illegally. Tanzania's Finance Minister Philip Mpango said the initial privatisation of Tanzania Telecommunications was ""dirty and terrible"" and Tanzania was conned and ""a lot of money"" was lost. Airtel earlier said it had gained all government approvals for the acquisition of the company.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/13jan/inshorts_image_1515847254489_167.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2018-01-11/tanzania-rules-that-airtel-operations-were-privatized-illegally?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"229","business","World Bank to recalculate ease of doing business rankings","The World Bank's Chief Economist Paul Romer has said he would recalculate ease of doing business rankings going back at least four years. He personally apologised to Chile for conveying the ""wrong impression"" after its ranking fell from 34 in 2014 to 57 in 2017. He said Chile's decline was due to methodological changes that could've been politically motivated.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/14jan/inshorts_image_1515926900463_172.jpg?resize=400px:*","http://www.timesnownews.com/business-economy/economy/article/world-bank-to-recalculate-national-rankings-of-ease-of-doing-business/188682?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"230","business","Brazil regulator bans funds from buying cryptocurrencies","Brazil's securities regulator on Friday banned local investment funds from buying cryptocurrencies citing indefinitive global debate over their legal nature. It said cryptocurrencies could not be considered financial assets, thereby barring funds from investing directly. However, it said those looking for indirect exposure by taking a stake in foreign funds should await further clarification.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/14jan/inshorts_image_1515920912152_503.jpg?resize=400px:*","https://www.reuters.com/article/brazil-bitcoin/brazil-regulator-bans-funds-from-buying-cryptocurrencies-idUSL1N1P71DV?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"231","business","SoftBank plans $18 billion IPO of mobile phone unit: Reports","Masayoshi Son-led SoftBank Group is reportedly planning an Initial Public Offering (IPO) of its mobile phone unit SoftBank Corp this year. The IPO, potentially the biggest by a Japanese company in nearly two decades, could raise around $18 billion. Softbank, which has a market value of about $91.5 billion, plans to list the unit in Tokyo and London, reports said. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/15jan/inshorts_image_1516001965076_794.jpg?resize=400px:*","https://www.vccircle.com/softbank-plans-18-bn-ipo-of-mobile-phone-unit/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"232","business","Disney CEO Bob Iger's pay fell to $36.3 million in 2017","The Walt Disney Company CEO Bob Iger received $36.3 million in compensation during fiscal 2017, down by 17% from the fiscal 2016. Iger had received a remuneration of $43.9 million in fiscal 2016. Iger's base salary remained steady at $2.5 million, but his non-equity compensation fell from $20 million in 2016 to $15.2 million in 2017.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/13jan/inshorts_image_1515844476750_796.jpg?resize=400px:*","https://www.forbes.com/sites/robcain/2018/01/12/disney-officers-took-big-pay-cuts-in-2017-ceo-bob-igers-fell-by-17-to-36-million/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#4ceabbf423f7 ","qbov3fjp-1"
"233","business","Xiaomi picks Morgan Stanley, other banks as sponsors for IPO","Chinese smartphone maker Xiaomi has reportedly selected Morgan Stanley and Goldman Sachs among international banks for its planned Initial Public Offering (IPO). Credit Suisse and Deutsche Bank have also been chosen for IPO targeting a valuation of $100 billion, reports added. Xiaomi, which was valued at $45 billion in 2014, could be the biggest IPO since Alibaba's $25 billion debut.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/15jan/inshorts_image_1515990772727_159.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2018-01-15/xiaomi-is-said-to-choose-morgan-stanley-goldman-among-ipo-banks?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"234","business","Automobile lobby requests customs duty cuts on EV parts","The Society of Indian Automobile Manufacturers (SIAM) has sought customs duty concessions in the upcoming budget for certain components of electric vehicles (EVs) that are currently not manufactured in India. Further, it has also requested the government to not offer any such concessions to completely built units (CBUs) that are imported, to promote local manufacturing of electric vehicles.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/14jan/inshorts_image_1515915769643_784.jpg?resize=400px:*","http://www.livemint.com/Industry/mQ0Umjm6lfCtLvQmxQoNPL/Automobiles-lobby-Siam-asks-govt-to-pare-customs-duty-on-imp.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"235","business","Mallya raising issues to delay extradition: Kiren Rijiju ","Union Minister Kiren Rijiju has said that Vijay Mallya's legal team has been raising issues to delay his extradition from the UK. He, however, added that India is confident about its evidence in the case and satisfied with cooperation from the UK authorities on this matter. Mallya is facing charges of fraud and money laundering amounting to ₹9,000 crore.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/14jan/inshorts_image_1515919616740_158.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/vijay-mallya-s-defence-team-trying-to-delay-extradition-rijiju/story-PklBt4mtN89uWwxM2djtYJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"236","business","Indonesia's stock exchange evacuated after floor collapses","The Indonesia Stock Exchange building in Jakarta was evacuated after the floor of a walkway above the lobby collapsed on Monday. Around a dozen injured people were carried from the building on stretchers while 15 ambulances were deployed, according to reports. Jakarta police said hundreds of students were visiting the stock exchange at the time.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/15jan/inshorts_image_1515999814548_980.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2018-01-15/indonesia-s-stock-exchange-evacuated-after-floor-collapse?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"237","business","South African protestors trash H&M stores over 'racist' ad ","Several stores owned by Swedish retailer H&M in South Africa were trashed by members of anti-racism group Economic Freedom Fighters over an advertisement they viewed as racist. The advertisement, which showed a black child in a hooded top which had ""coolest monkey in the jungle"" written on it, faced global backlash. The organisation praised its members for ""physically confronting racism"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/14jan/inshorts_image_1515941085018_806.jpg?resize=400px:*","https://www.rt.com/news/415828-hm-racism-protest-south-africa/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
"238","business","Investor buys Russian power stations to mine cryptocurrency","In a first for Russia, two electric power stations have been sold to a private investor who plans to use them to power his cryptocurrency mining operations, according to reports. They were reportedly sold for about $3 million to businessman Aleksey Kolesnik. However, Kolesnik said mining will be possible only after Russia adopts relevant legislation, reports added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/14jan/inshorts_image_1515929807951_765.jpg?resize=400px:*","https://www.rt.com/business/415811-russia-power-station-cryptocurrenct-mining/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qbov3fjp-1"
