"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"155","politics","'Fascist' BJP wants Dalits to remain at the bottom: Rahul","Following the Bhima Koregaon clashes in Maharashtra, Congress President Rahul Gandhi said that a central pillar of the ""RSS/BJP's fascist vision for India"" was that Dalits should remain at the bottom of the Indian society. ""Una, Rohith Vemula and now Bhima-Koregaon are potent symbols of the resistance,"" he added. The clashes erupted on Bhima Koregaon battle's 200th anniversary.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/2jan/inshorts_image_1514897601266_234.jpg?resize=400px:*","https://twitter.com/OfficeOfRG/status/948158586676326400?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ds2rnbp4-1"
"156","politics","RSS blames 'breaking India brigade' for Maharashtra violence","Rashtriya Swayamsevak Sangh (RSS) spokesperson Manmohan Vaidya on Wednesday blamed the 'breaking India brigade' for the recent violent clashes in Maharashtra. He said it was the same group that had raised anti-national slogans in JNU in 2016. Adding that it wants to divide the country on basis of religion and caste, Vaidya said RSS strongly condemns and opposes such mentality.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/3jan/inshorts_image_1514990431554_144.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/breaking-india-brigade-behind-maharashtra-violence-rss/story-12QZxEEuKOidiOHPk2s8iM.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ds2rnbp4-1"
"157","politics","I am like a pretty girl who every boy wants: BJP leader","Claiming that he has offers from several parties, BJP leader Eknath Khadse said, ""My situation these days is like a beautiful girl who every boy wants on his side."" He added that his admirers were increasing with each passing day. He further said he will not leave the BJP as he has been associated with the party for 40 years.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31dec/inshorts_image_1514707730685_628.jpg?resize=400px:*","http://www.hindustantimes.com/mumbai-news/i-am-like-a-pretty-girl-every-boy-wants-says-maharashtra-minister-eknath-khadse-over-bjp-exit-rumour/story-tMKSNEj4FamflUpeU0DhXP.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ds2rnbp4-1"
"158","politics","Should I catch fish? asks minister seeking another portfolio","Expressing disappointment over being allotted the Gujarat Fisheries Ministry for the third time, state Minister Parshottam Solanki asked, ""Should I sit by the seashore and catch fish?"" Claiming that Deputy CM Nitin Patel was being given special treatment, Solanki questioned why he was left out. Patel was recently given the finance portfolio after he delayed taking charge of the office.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/2jan/inshorts_image_1514914582363_478.jpg?resize=400px:*","http://indiatoday.intoday.in/story/gujarat-rupani-fisheries-minister-portfolio-catch-fish/1/1122173.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ds2rnbp4-1"
"159","politics","China outcompeting us as PM Modi gives empty slogans: Rahul","Slamming the government over only 7% utilisation of ₹9,860 crore allotted for Smart Cities Mission, Congress President Rahul Gandhi tweeted, ""China is outcompeting us while (PM Narendra Modi) gives us empty slogans."" He shared a documentary on a Chinese village which had turned into a megacity. Gandhi said his advice to PM Modi is to focus on job creation.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31dec/inshorts_image_1514718161449_659.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/modi-spent-only-7-of-the-funds-for-smart-cities-rahul-gandhi-on-twitter/story-wa0hOr2wgapG7TSmxTf9PO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ds2rnbp4-1"
"160","politics","Cong calls PM Modi 'mauni baba' over silence on Maha clashes","Slamming Prime Minister Narendra Modi over his silence on the violent clashes in Maharashtra, Congress leader Mallikarjun Kharge on Wednesday called him ""mauni baba"". Addressing the Parliament, Kharge demanded that a Supreme Court judge be appointed to conduct an inquiry into the incident. The violence broke out in Pune district during the 200th-anniversary celebration of Bhima Koregaon battle.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/3jan/inshorts_image_1514971845628_511.jpg?resize=400px:*","http://www.india.com/news/india/bhima-koregaon-violence-ruckus-in-parliament-as-congress-accuses-bjp-rss-of-instigating-caste-war-in-maharashtra-2825798/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ds2rnbp4-1"
"161","politics","Rajinikanth announces entry into politics with new party","Announcing his decision to enter politics, actor Rajinikanth on Sunday said he will form a new party to contest the next Tamil Nadu Assembly elections from all constituencies. Claiming that other states make fun of Tamil Nadu, Rajinikanth said he would feel guilty if he did not take this decision. Politicians are robbing us on our own land, he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31dec/inshorts_image_1514692479222_134.jpg?resize=400px:*","https://twitter.com/ANI/status/947310356237492224?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"162","politics","8 Meghalaya MLAs quit state Assembly to join BJP ally ","Eight MLAs from Meghalaya, including five from the ruling Congress, resigned from the state Assembly on Friday to reportedly join the National People's Party, a BJP ally. The strength of the Congress in the 60-member Assembly has now decreased to 24 from 29. Four of the five Congress MLAs were sacked from the state Cabinet by CM Mukul Sangma earlier.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29dec/inshorts_image_1514555851696_402.jpg?resize=400px:*","https://twitter.com/ANI/status/946724172549447682?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"163","politics","Government policy on Jadhav's release inconsistent: Congress","Congress has called the government's policy to secure former Navy officer Kulbhushan Jadhav's release from Pakistan ""inconsistent"" and ""flip-flop"", adding that it will go against an early release. Asking the government to clarify its policy on bringing him back, the Congress condemned Pakistan for the treatment it meted out to Jadhav, saying that he looked under a lot of stress. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514377289115_517.jpg?resize=400px:*","http://www.newindianexpress.com/nation/2017/dec/26/spell-out-policy-to-secure-kulbhushan-jadhavs-release-congress-to-centre-1737390.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"164","politics","BJP Ghaziabad unit chief removed for alleging love jihad","The BJP has removed its Ghaziabad district chief Ajay Sharma after he staged a protest outside the wedding reception of an interfaith couple, claiming that the marriage was a case of love jihad. Sharma was supported by over 100 members from various right-wing groups. Police had resorted to lathicharge against the protesters, who staged a sit-in protest for five hours.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514436986278_427.jpg?resize=400px:*","http://www.india.com/news/india/bjp-removes-ghaziabad-unit-chief-ajay-sharma-for-disrupting-wedding-function-alleging-love-jihad-2805611/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"165","politics","Pakistan wants slippers, sent them a pair: BJP spokesperson","After Pakistan refused to return the shoes of Kulbhushan Jadhav's wife for security reasons, Delhi BJP spokesperson Tajinder Bagga tweeted, ""Pakistan wants our slippers, Let's Give them Slippers."" Asking users to order and send slippers to Pakistan, he shared a screenshot of the order he placed for a pair of slippers to be delivered to the High Commissioner of Pakistan.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29dec/inshorts_image_1514534319686_529.jpg?resize=400px:*","https://twitter.com/TajinderBagga/status/946613792464543744?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"166","politics","TTV Dhinakaran takes oath as MLA from RK Nagar constituency","Sidelined AIADMK leader TTV Dhinakaran on Friday took oath as an independent MLA in the Tamil Nadu Assembly after winning the bypolls from late CM Jayalalithaa's RK Nagar constituency. Fourteen former AIADMK MLAs, disqualified for supporting TTV Dhinakaran, were also present at the ceremony. The election was earlier scheduled for April but was cancelled over bribery and corruption.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29dec/inshorts_image_1514557955181_843.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/ttv-dhinakaran-takes-oath-as-mla-from-rk-nagar201712291445520002/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"167","politics","BJP moves privilege motion over Rahul's 'Jaitlie' tweet","The BJP has raised a breach of privilege motion against Congress President Rahul Gandhi in the Rajya Sabha after Rahul addressed Finance Minister Arun Jaitley as 'Mr Jaitlie' in a tweet. BJP leader Bhupendra Yadav said the tweet questioned Jaitley's intent, character, and conduct. The privilege motion breach notice will be examined by Rajya Sabha Chairman Venkaiah Naidu.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30dec/inshorts_image_1514609309777_153.jpg?resize=400px:*","https://www.outlookindia.com/website/story/bjp-moves-privilege-motion-in-rajya-sabha-against-rahul-for-jaitlie-comment-crit/306148?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"168","politics","Thank you Mr Jaitlie: Rahul on FM Jaitley defending PM Modi","Congress President Rahul Gandhi on Wednesday tweeted, ""Dear Mr Jaitlie - thank you for reminding India that our PM never means what he says or says what he means. #BJPLies."" This comes after Finance Minister Arun Jaitley said that Prime Minister Narendra Modi never questioned nor meant to question former PM Manmohan Singh's commitment to the nation.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514455491060_899.jpg?resize=400px:*","https://www.outlookindia.com/website/story/thank-you-mr-jaitlie-rahul-gandhis-quip-at-jaitleys-clarification-of-pms-remark-/306075?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"169","politics","Support Triple Talaq bill, but it must be strengthened: Cong","The Congress on Thursday said it supports the Triple Talaq bill, but suggested it be strengthened in favour of Muslim women to ensure that subsistence allowance and maintenance to them is not stopped. Party spokesperson Randeep Surjewala said, ""We believe that there is a need to strengthen this law."" The bill was passed in the Lok Sabha on Thursday. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514470516378_584.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/support-triple-talaq-bill-but-it-must-be-strengthened-says-congress/story-F05PGBROq5dRwKC4Vbvp0L.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"170","politics","Guj Dy CM upset over not getting dept of choice: BJP leader","BJP leader Narottam Patel has said that Gujarat Deputy Chief Minister Nitin Patel is upset over not being appointed in-charge of the departments of his choice. ""This is a mistake, and must be rectified,"" he added. Earlier, Patidar leader Hardik Patel had offered Nitin a ""good position"" in the Congress if he, along with 10 other MLAs, quits the BJP.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30dec/inshorts_image_1514634171847_828.jpg?resize=400px:*","https://twitter.com/ANI/status/947054476774449152?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
"171","politics","AAP seeks donations for Metro snub to CM Kejriwal","The Aam Aadmi Party has asked its supporters to donate ₹100 to show their support to CM Arvind Kejriwal, after he was not invited for the inauguration of Delhi Metro's Magenta line. ""I share your sentiments...my blood also boils,"" an email sent by AAP's outreach read. The Metro line was inaugurated by PM Narendra Modi on December 25.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514472791436_660.jpg?resize=400px:*","http://indiatoday.intoday.in/story/aap-demands-donation-for-arvind-kejriwal-insult-no-invite-to-magenta-line-launch/1/1119157.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dzmu32wd-2"
